model,file,bleu,chrf2,comet,cometkiwi,comet_n_splits,comet_sample_ratio,comet_sample_size,comet_baseline_mean,comet_system_mean,comet_delta_mean,comet_delta_std,comet_delta_ci_low,comet_delta_ci_high,comet_delta_median,comet_wins,comet_losses,comet_ties,comet_paired_ttest_statistic,comet_paired_ttest_pvalue,comet_bootstrap_pvalue_two_sided,comet_bootstrap_prob_system_ge_baseline,comet_bootstrap_prob_system_le_baseline,comet_significant_95_ci,cometkiwi_n_splits,cometkiwi_sample_ratio,cometkiwi_sample_size,cometkiwi_baseline_mean,cometkiwi_system_mean,cometkiwi_delta_mean,cometkiwi_delta_std,cometkiwi_delta_ci_low,cometkiwi_delta_ci_high,cometkiwi_delta_median,cometkiwi_wins,cometkiwi_losses,cometkiwi_ties,cometkiwi_paired_ttest_statistic,cometkiwi_paired_ttest_pvalue,cometkiwi_bootstrap_pvalue_two_sided,cometkiwi_bootstrap_prob_system_ge_baseline,cometkiwi_bootstrap_prob_system_le_baseline,cometkiwi_significant_95_ci,bleu_n_splits,bleu_sample_ratio,bleu_sample_size,bleu_baseline_mean,bleu_system_mean,bleu_delta_mean,bleu_delta_std,bleu_delta_ci_low,bleu_delta_ci_high,bleu_delta_median,bleu_wins,bleu_losses,bleu_ties,bleu_paired_ttest_statistic,bleu_paired_ttest_pvalue,bleu_bootstrap_pvalue_two_sided,bleu_bootstrap_prob_system_ge_baseline,bleu_bootstrap_prob_system_le_baseline,bleu_significant_95_ci
ibm-granite/granite-4.1-8b,raw.en.test.rocsmt.out.postproc,20.992299438316664,44.03157933788456,74.5256352754897,76.81031903943956,300.0,0.4,769.0,74.26739723654242,74.53176350801162,0.26436627146920716,0.2703977761338308,-0.2234885901193326,0.7686904138644415,0.2496266812667458,249.0,51.0,0.0,16.93415606220009,1.4304362690657002e-45,0.34,0.83,0.17,False,300.0,0.4,769.0,76.83811586339544,76.79811960377371,-0.03999625962174295,0.25676376929734773,-0.4530893631463573,0.5457552352869333,-0.07262140396203098,117.0,183.0,0.0,-2.6980268270384027,0.007371421062321137,0.78,0.39,0.61,False,300.0,0.4,769.0,20.921220854890848,21.01115813402223,0.08993727913138078,0.22179022906526724,-0.38956640268011655,0.4876088738641096,0.08832573164855084,207.0,93.0,0.0,7.02357076804383,1.4619661821654444e-11,0.62,0.69,0.31,False
meta-llama/Llama-3.1-8B-Instruct,raw.en.test.default.out.postproc,20.041555514825276,42.554990039265284,73.48551298496503,75.41643256761529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta-llama/Llama-3.1-8B-Instruct,raw.en.test.footweets.out.postproc,19.34585815161361,41.3824323604366,71.26896351916982,73.09180114662486,300.0,0.4,769.0,73.49253158036846,71.32914845410961,-2.16338312625885,0.522040301459422,-3.2276298071806355,-1.2514148904458824,-2.104252710531529,0.0,300.0,0.0,-71.77778191534479,1.5309671379976885e-190,0.0,0.0,1.0,True,300.0,0.4,769.0,75.414295469353,73.12528803799904,-2.2890074313539523,0.5077374633773601,-3.3140751824112398,-1.4004854717435988,-2.260572623136914,0.0,300.0,0.0,-78.08518094441165,6.318230159925626e-201,0.0,0.0,1.0,True,300.0,0.4,769.0,20.04204737760447,19.372459714500653,-0.6695876631038171,0.3325460000476952,-1.3246003646495013,-0.013797627777952,-0.6450979727092783,7.0,293.0,0.0,-34.87517072678024,2.1896678995007458e-107,0.04666666666666667,0.023333333333333334,0.9766666666666667,True
meta-llama/Llama-3.1-8B-Instruct,raw.en.test.pfsmb.out.postproc,19.399627206779137,41.39996746571272,71.04172828635366,73.10437375018674,300.0,0.4,769.0,73.49253158036846,71.10245568979909,-2.390075890569393,0.5221490653665357,-3.3940659800571025,-1.3757007441184248,-2.3681657967703886,0.0,300.0,0.0,-79.28258711917125,8.226087607344511e-203,0.0,0.0,1.0,True,300.0,0.4,769.0,75.414295469353,73.14013778194494,-2.274157687408045,0.4979428230278301,-3.290091647544903,-1.338525115910757,-2.2444268720047678,0.0,300.0,0.0,-79.1045974929922,1.562453207574374e-202,0.0,0.0,1.0,True,300.0,0.4,769.0,20.04204737760447,19.42963421299718,-0.6124131646072878,0.32874229257432647,-1.257390750988789,0.060857377718193544,-0.6282862576975656,14.0,286.0,0.0,-32.26632959262582,2.104763718433431e-99,0.09333333333333334,0.04666666666666667,0.9533333333333334,False
meta-llama/Llama-3.1-8B-Instruct,raw.en.test.mmtc.out.postproc,19.13567037018927,41.18001700466244,70.9359676250558,72.59694159216986,300.0,0.4,769.0,73.49253158036846,70.98575314274845,-2.5067784376200217,0.524264662384379,-3.481819162481937,-1.5154812662282144,-2.482133565085448,0.0,300.0,0.0,-82.81823912237381,3.131062592065751e-208,0.0,0.0,1.0,True,300.0,0.4,769.0,75.414295469353,72.60565453731606,-2.8086409320369343,0.49426642502953394,-3.7719047993847914,-1.880633630856425,-2.788439902667111,0.0,300.0,0.0,-98.42280495210443,7.478018516057426e-230,0.0,0.0,1.0,True,300.0,0.4,769.0,20.04204737760447,19.15977329190672,-0.8822740856977482,0.34693979569490324,-1.5475140671315755,-0.20944178557467147,-0.890794657422795,1.0,299.0,0.0,-44.04636082664088,9.376157884454313e-133,0.006666666666666667,0.0033333333333333335,0.9966666666666667,True
meta-llama/Llama-3.1-8B-Instruct,raw.en.test.rocsmt.out.postproc,19.869944833361583,41.978027444722834,71.90082289984025,73.51554172282164,300.0,0.4,769.0,73.49253158036846,71.9515806391325,-1.5409509412359772,0.5002237323335624,-2.4616144637253896,-0.5787848585293737,-1.535951889692888,0.0,300.0,0.0,-53.356231415506535,7.68270027818327e-155,0.0,0.0,1.0,True,300.0,0.4,769.0,75.414295469353,73.55171370397774,-1.8625817653752528,0.49232953209353375,-2.785686536732044,-0.9517254718180912,-1.8652550517660071,0.0,300.0,0.0,-65.52697005932143,2.0452157530728084e-179,0.0,0.0,1.0,True,300.0,0.4,769.0,20.04204737760447,19.888067990814683,-0.15397938678978682,0.30890772852250153,-0.745148957676648,0.47938719562887666,-0.16889051996803062,85.0,215.0,0.0,-8.633650006551512,3.6021931119062563e-16,0.5666666666666667,0.2833333333333333,0.7166666666666667,False
mistralai/Mistral-7B-Instruct-v0.3,raw.en.test.default.out.postproc,18.15446850953005,41.45652683223647,72.32831746308787,74.99684197101335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mistralai/Mistral-7B-Instruct-v0.3,raw.en.test.footweets.out.postproc,18.37036774385404,41.721692104362305,72.8450609279969,75.27940124118241,300.0,0.4,769.0,72.29794018092639,72.83385400662031,0.5359138256939242,0.2791178205347886,0.02049924687073796,1.1433954520928526,0.5426794891239595,294.0,6.0,0.0,33.25584775640635,1.7897500858548895e-102,0.04,0.98,0.02,True,300.0,0.4,769.0,74.96742590978954,75.28500205744744,0.3175761476578937,0.2424689277813533,-0.17518692639001604,0.7695376645332838,0.3105219070871079,276.0,24.0,0.0,22.685711857953343,5.827265802348644e-67,0.16,0.92,0.08,False,300.0,0.4,769.0,18.18463072094719,18.33056427576587,0.14593355481868103,0.3349788169088545,-0.6730315923728473,0.7174761599126984,0.17721979726433013,220.0,80.0,0.0,7.545681061494375,5.457068406943234e-13,0.5333333333333333,0.7333333333333333,0.26666666666666666,False
mistralai/Mistral-7B-Instruct-v0.3,raw.en.test.pfsmb.out.postproc,18.294918645974725,41.61641721179197,72.46547525169078,75.14408864042142,300.0,0.4,769.0,72.29794018092639,72.44970558096074,0.1517654000343472,0.2971775664933958,-0.4083942148170811,0.8006838089526075,0.1420402015294142,215.0,85.0,0.0,8.845397948177439,8.096385811637713e-17,0.5666666666666667,0.7166666666666667,0.2833333333333333,False,300.0,0.4,769.0,74.96742590978954,75.14804886222713,0.1806229524375768,0.25813364193796456,-0.3180020904199993,0.6639397163694983,0.17200972695964323,225.0,75.0,0.0,12.119618670632804,9.036004810996433e-28,0.5,0.75,0.25,False,300.0,0.4,769.0,18.18463072094719,18.310304442610654,0.1256737216634643,0.2620668621901383,-0.3603248341238522,0.7004516317142715,0.10236191899835845,204.0,96.0,0.0,8.306020428460748,3.4800434606463806e-15,0.64,0.68,0.32,False
mistralai/Mistral-7B-Instruct-v0.3,raw.en.test.mmtc.out.postproc,18.337982316615623,41.71151468039005,72.57424082672931,75.08086474083217,300.0,0.4,769.0,72.29794018092639,72.55704142597004,0.25910124504364695,0.2958709450473017,-0.2958041912983833,0.8217955126835232,0.2689676744420111,240.0,60.0,0.0,15.167982129783077,6.174857494980289e-39,0.4,0.8,0.2,False,300.0,0.4,769.0,74.96742590978954,75.07341965721652,0.10599374742698091,0.24456709163823828,-0.3650634549800308,0.5936882804754613,0.10951872144780994,198.0,102.0,0.0,7.5065927553210505,7.017728633218958e-13,0.68,0.66,0.34,False,300.0,0.4,769.0,18.18463072094719,18.296123218821947,0.11149249787475493,0.3273686132254694,-0.7022668458107951,0.6679207012984446,0.13396553317234883,202.0,98.0,0.0,5.898875554353741,9.893778549109962e-09,0.6533333333333333,0.6733333333333333,0.32666666666666666,False
